student_id,tenth_percentage,twelfth_percentage,cgpa,active_backlogs,aptitude_score,coding_score,dsa_score,dbms_score,os_score,oops_score,sql_score,python_score,communication_score,projects_count,project_quality_score,certifications_count,internship_count,hackathon_count,mock_interview_score,learning_hours_per_week,placement_status,company_track
S00992,55,66,7.58,0,97,37,61,60,89,52,96,73,55,0,75,3,0,1,63,3,1,Service_Ready
S00993,89,68,8.69,0,21,38,99,20,21,46,21,70,29,2,99,1,3,1,64,26,0,Not_Placed
S00994,93,75,8.73,0,60,89,68,63,54,24,90,93,93,2,76,9,3,3,29,21,1,Service_Ready
S00995,67,65,7.02,0,75,64,79,87,76,73,56,56,33,6,63,5,2,1,20,24,0,Not_Placed
S00996,82,58,9.54,0,80,68,66,58,25,72,95,44,84,4,84,7,2,2,92,6,1,Service_Ready
S00997,58,83,7.12,0,84,22,41,91,75,37,44,67,50,5,99,1,0,1,90,10,1,Service_Ready
S00998,71,63,9.6,1,94,27,44,85,29,43,99,78,50,2,25,5,3,4,78,4,1,Service_Ready
S00999,95,89,7.97,1,53,95,89,30,46,67,43,37,46,5,74,7,0,4,78,34,1,Product_Ready
S01000,72,57,5.98,2,62,27,88,71,92,66,47,65,23,7,27,3,0,0,53,21,0,Not_Placed
S01001,70,64,8.82,0,49,44,76,82,90,66,22,65,55,1,29,1,1,2,29,16,0,Not_Placed
S01002,91,76,5.68,1,21,64,81,33,93,34,33,50,48,2,28,3,2,1,98,25,0,Not_Placed
S01003,70,90,8.28,0,38,86,55,79,55,30,70,99,74,5,36,9,3,0,67,21,0,Not_Placed
S01004,76,60,6.31,0,24,24,39,73,74,77,98,49,43,6,92,2,1,3,67,8,0,Not_Placed
S01005,76,68,9.99,0,29,90,46,98,47,28,90,99,45,2,27,1,2,0,71,33,0,Not_Placed
S01006,83,57,8.27,1,81,68,39,48,36,93,41,25,81,2,50,6,3,3,82,17,1,Service_Ready
S01007,79,76,6.56,0,37,64,99,87,31,68,52,82,37,5,46,9,2,5,44,25,0,Not_Placed
S01008,92,77,5.88,0,73,55,88,58,89,23,93,84,59,6,56,2,2,2,96,28,1,Service_Ready
S01009,74,67,6.95,0,22,29,84,68,77,96,97,21,85,6,50,3,1,2,56,10,0,Not_Placed
S01010,78,67,5.61,0,93,70,61,97,59,67,23,79,58,4,25,5,1,5,31,28,1,Service_Ready
S01011,80,66,9.58,0,45,27,64,38,36,84,48,33,36,4,82,0,0,4,65,25,0,Not_Placed
S01012,68,91,8.82,0,49,79,92,47,45,37,55,27,37,3,77,0,3,1,90,2,1,Product_Ready
S01013,82,87,9.81,0,55,47,22,25,64,42,26,80,84,5,43,4,0,2,64,30,1,Service_Ready
S01014,91,86,9.92,0,44,64,31,23,86,36,92,84,72,3,76,8,1,2,47,17,0,Not_Placed
S01015,75,67,6.0,0,57,89,57,73,79,96,96,66,31,4,52,8,2,1,45,3,0,Not_Placed
S01016,58,82,5.77,0,66,21,61,53,40,63,21,78,35,3,45,5,0,3,42,9,0,Not_Placed
S01017,60,91,9.26,0,51,36,57,36,56,42,68,80,68,4,96,5,2,5,25,15,1,Service_Ready
S01018,70,57,5.83,0,61,61,42,22,20,86,90,22,68,2,74,3,2,1,97,32,1,Service_Ready
S01019,56,85,5.78,0,65,77,80,65,20,44,80,33,64,4,58,1,3,1,75,7,1,Product_Ready
S01020,79,57,7.77,0,57,22,24,43,73,53,58,67,68,1,99,3,2,1,89,29,1,Service_Ready
S01021,93,88,6.18,0,87,33,88,27,34,78,30,39,74,3,33,9,1,0,99,19,1,Service_Ready
S01022,55,94,9.28,1,79,44,29,69,31,51,52,91,45,1,69,8,0,1,89,32,0,Not_Placed
S01023,77,66,5.78,0,38,95,67,21,30,63,78,78,57,0,40,9,3,0,31,11,0,Not_Placed
S01024,59,87,9.95,0,48,37,25,72,51,61,66,50,81,7,30,9,3,2,76,28,0,Not_Placed
S01025,74,57,9.34,0,98,49,59,84,48,49,51,29,70,7,70,3,1,2,55,26,1,Service_Ready
S01026,74,71,6.84,0,79,76,89,71,75,82,87,39,73,0,29,6,2,0,43,14,1,Service_Ready
S01027,83,81,7.65,0,93,33,53,36,40,86,77,98,27,7,57,9,3,5,28,33,0,Not_Placed
S01028,65,76,9.85,0,73,56,31,23,62,46,70,24,25,4,75,8,1,3,63,16,0,Not_Placed
S01029,80,96,9.2,0,46,77,91,40,40,91,20,77,32,0,25,6,3,3,77,18,0,Not_Placed
S01030,63,66,9.35,2,95,89,92,71,56,22,27,29,66,0,83,9,2,4,28,15,1,Service_Ready
S01031,91,81,8.33,3,20,94,84,65,78,94,26,85,34,7,66,9,3,4,61,22,1,Product_Ready
S01032,92,62,9.51,0,93,82,23,67,71,57,24,89,43,5,96,0,1,1,45,4,0,Not_Placed
S01033,56,82,6.18,0,57,89,92,71,50,45,55,45,47,4,93,1,2,0,24,23,1,Product_Ready
S01034,76,76,7.26,0,64,82,47,78,40,61,88,36,87,5,26,8,0,2,92,20,1,Service_Ready
S01035,63,77,9.04,2,36,77,54,49,83,72,70,56,25,1,75,8,2,4,82,3,0,Not_Placed
S01036,59,65,9.48,0,63,88,21,59,56,68,94,55,94,0,89,7,1,1,56,33,1,Service_Ready
S01037,66,86,6.97,0,62,28,70,39,58,42,60,63,54,6,77,6,2,1,76,24,1,Service_Ready
S01038,93,82,9.31,0,81,45,70,69,55,45,52,87,92,7,85,6,1,2,40,23,1,Service_Ready
S01039,63,88,6.82,0,24,60,82,41,87,67,85,35,99,4,84,7,3,5,90,11,0,Not_Placed
S01040,55,56,8.5,0,54,95,43,49,61,90,69,90,79,0,49,0,2,1,65,3,1,Service_Ready
S01041,87,65,6.64,0,71,52,91,70,45,81,80,45,56,5,30,4,0,4,85,14,1,Service_Ready
S01042,72,80,8.2,0,78,75,71,85,87,31,94,87,62,0,93,5,2,1,50,23,1,Service_Ready
S01043,60,87,6.23,0,75,40,74,77,83,65,41,79,30,6,50,2,3,4,37,23,0,Not_Placed
S01044,71,92,6.18,0,77,69,30,32,69,57,20,58,46,3,51,8,2,5,71,19,0,Not_Placed
S01045,76,85,9.52,0,62,20,63,76,28,24,98,28,64,3,96,7,0,2,93,23,1,Service_Ready
S01046,93,76,6.49,0,58,93,93,72,47,96,34,79,79,5,71,2,3,2,21,16,1,Product_Ready
S01047,90,59,5.84,3,43,93,49,86,70,79,22,24,47,5,97,6,2,4,91,13,0,Not_Placed
S01048,69,73,9.17,0,26,90,25,77,87,74,86,68,70,2,25,9,3,2,57,12,0,Not_Placed
S01049,83,74,7.22,0,33,78,31,42,91,58,28,44,36,1,48,2,0,0,91,15,0,Not_Placed
S01050,93,70,6.86,0,39,65,64,23,39,30,84,37,58,3,37,2,2,5,98,7,0,Not_Placed
S01051,62,94,8.74,0,74,62,23,90,79,31,78,96,73,3,35,5,1,2,77,32,1,Service_Ready
S01052,90,91,8.35,1,29,49,63,74,90,37,98,58,61,0,73,3,1,4,61,26,0,Not_Placed
S01053,77,59,6.96,0,58,76,76,56,26,24,98,70,27,7,92,5,1,2,96,12,1,Product_Ready
S01054,86,96,7.79,2,65,62,41,22,33,21,80,51,57,0,65,9,1,0,44,12,1,Service_Ready
S01055,91,95,6.24,0,67,82,58,29,89,84,78,97,55,2,92,6,1,0,72,22,1,Service_Ready
S01056,81,95,7.85,0,75,38,76,52,42,82,89,41,86,2,99,9,2,0,36,14,1,Service_Ready
S01057,82,65,7.62,1,76,63,55,89,99,64,45,30,71,0,50,4,0,2,86,13,1,Service_Ready
S01058,94,95,7.71,0,55,63,76,85,49,29,80,82,55,5,84,1,3,5,83,29,1,Service_Ready
S01059,76,96,8.29,0,73,63,71,95,35,35,74,80,98,4,59,4,1,1,90,11,1,Service_Ready
S01060,58,97,6.47,0,62,86,70,75,62,43,53,78,21,1,29,6,2,5,95,18,0,Not_Placed
S01061,72,68,9.03,0,35,51,42,53,35,53,90,52,87,2,83,3,2,1,87,12,0,Not_Placed
S01062,97,74,8.78,0,95,47,67,54,27,41,43,85,83,0,33,8,3,3,22,6,1,Service_Ready
S01063,55,73,5.84,2,95,29,35,65,48,34,67,30,53,3,49,2,0,1,38,5,0,Not_Placed
S01064,60,87,8.61,1,55,42,82,45,79,24,73,57,81,0,31,5,0,3,48,30,1,Service_Ready
S01065,81,71,9.63,0,32,61,34,98,37,69,21,32,87,6,94,1,3,1,31,14,0,Not_Placed
S01066,63,92,6.62,0,62,93,42,98,64,42,53,35,82,4,70,8,2,5,75,6,1,Service_Ready
S01067,71,76,9.12,0,47,96,69,20,69,38,78,87,86,0,29,1,2,2,75,4,0,Not_Placed
S01068,77,71,5.83,0,65,89,50,28,54,79,95,82,71,7,80,7,1,1,83,31,1,Service_Ready
S01069,83,93,6.15,0,47,37,60,94,84,65,79,28,64,3,47,0,2,2,27,7,0,Not_Placed
S01070,60,83,7.18,0,68,36,73,63,51,54,97,68,73,7,31,7,1,1,27,22,1,Service_Ready
S01071,62,82,5.64,0,23,98,81,23,60,92,74,47,66,3,28,1,2,1,67,6,1,Product_Ready
S01072,64,82,7.19,0,32,35,59,91,49,84,77,67,68,0,21,8,1,0,36,32,0,Not_Placed
S01073,64,60,7.51,0,83,49,53,37,82,68,75,77,46,6,38,6,2,3,66,16,0,Not_Placed
S01074,97,56,7.84,0,76,77,34,35,66,82,31,62,48,2,68,2,3,4,79,3,0,Not_Placed
S01075,77,80,6.64,0,88,66,95,61,50,41,36,39,27,6,68,6,1,4,47,14,0,Not_Placed
S01076,83,62,8.14,0,69,68,41,64,80,40,90,80,95,3,43,9,2,5,24,17,1,Service_Ready
S01077,65,89,8.48,0,29,27,45,22,78,22,57,21,36,0,55,5,2,1,92,3,0,Not_Placed
S01078,75,88,7.82,0,87,33,42,63,84,98,97,80,74,6,90,3,0,1,31,16,1,Service_Ready
S01079,69,71,9.35,0,97,74,78,24,49,23,34,54,93,6,85,7,3,5,63,33,1,Product_Ready
S01080,85,73,9.87,0,89,51,21,78,92,96,33,70,30,5,99,9,3,3,77,17,0,Not_Placed
S01081,68,82,6.99,0,64,64,90,54,71,40,47,63,99,7,29,6,3,3,34,7,1,Service_Ready
S01082,87,93,5.66,0,93,72,53,60,29,71,94,76,97,2,76,0,2,3,58,11,1,Service_Ready
S01083,69,70,7.13,0,46,36,89,73,27,72,24,88,66,1,59,9,2,3,44,29,0,Not_Placed
S01084,97,67,7.68,1,37,46,91,25,94,88,90,41,78,6,87,2,0,0,20,9,0,Not_Placed
S01085,86,84,6.42,0,80,32,59,80,63,81,63,67,93,2,76,8,0,5,73,21,1,Service_Ready
S01086,61,87,9.2,1,95,24,95,54,56,79,84,35,49,0,61,9,0,5,83,5,0,Not_Placed
S01087,82,91,9.82,0,67,38,36,59,69,92,48,70,61,4,85,0,0,4,50,29,1,Service_Ready
S01088,97,93,8.89,0,70,35,33,61,70,43,62,92,38,3,80,9,1,1,54,4,0,Not_Placed
S01089,94,83,6.26,1,43,53,26,94,30,55,39,82,99,6,88,7,1,5,41,22,0,Not_Placed
S01090,91,81,9.58,0,79,89,51,99,99,46,22,68,49,5,38,3,2,2,21,28,0,Not_Placed
S01091,62,81,8.27,0,90,36,29,38,49,49,44,93,85,5,54,2,0,2,29,34,1,Service_Ready
S01092,97,61,6.35,0,96,21,70,80,38,21,70,45,89,3,42,5,2,5,54,12,1,Service_Ready
S01093,62,78,5.81,0,55,90,88,77,82,35,25,97,71,1,96,1,0,4,95,23,1,Service_Ready
S01094,93,55,7.82,0,23,77,20,32,65,66,95,26,70,6,22,1,1,3,81,27,0,Not_Placed
S01095,57,82,6.58,0,49,85,27,33,81,94,82,98,85,4,59,0,2,0,35,14,0,Not_Placed
S01096,76,77,8.76,0,93,32,49,76,49,90,29,85,58,4,22,8,1,1,57,15,1,Service_Ready
S01097,93,56,8.8,0,60,27,94,82,84,98,23,87,29,2,69,6,0,2,36,23,0,Not_Placed
S01098,81,70,7.72,1,52,61,21,58,65,67,46,34,26,4,76,9,0,0,25,13,0,Not_Placed
S01099,84,74,6.96,0,46,78,26,59,91,21,33,29,69,1,37,3,0,3,50,21,0,Not_Placed
S01100,77,86,9.17,0,69,96,34,63,61,64,54,41,93,2,57,0,1,4,26,13,1,Service_Ready
S01101,61,56,7.79,0,37,26,73,86,29,80,78,78,88,6,27,7,2,5,20,34,0,Not_Placed
S01102,94,65,6.71,0,42,35,35,75,25,49,82,20,70,1,65,8,0,2,57,6,0,Not_Placed
S01103,66,59,8.47,0,28,84,29,65,77,56,71,32,25,1,67,0,0,5,93,34,0,Not_Placed
S01104,84,75,6.36,1,79,85,68,53,56,61,84,79,20,2,23,6,1,5,37,2,0,Not_Placed
S01105,76,70,5.91,0,47,89,61,85,90,54,39,21,26,7,68,2,3,0,46,15,0,Not_Placed
S01106,56,75,7.73,0,68,21,36,39,95,51,70,61,82,0,80,2,0,3,95,27,1,Service_Ready
S01107,62,59,7.2,0,60,38,67,72,74,80,51,65,55,1,93,1,3,2,91,34,1,Service_Ready
S01108,92,68,6.11,0,24,38,90,58,61,36,82,65,39,5,27,2,3,5,38,25,0,Not_Placed
S01109,78,71,8.62,1,60,67,83,35,99,42,58,52,43,4,74,3,0,1,91,11,0,Not_Placed
S01110,55,75,6.38,3,65,93,79,70,92,67,59,26,94,4,38,5,0,1,65,17,0,Not_Placed
S01111,65,89,5.6,0,72,97,71,72,73,66,22,84,34,3,53,1,0,0,22,3,1,Product_Ready
S01112,58,70,7.87,1,59,71,35,27,79,55,22,34,42,2,22,0,1,1,77,33,0,Not_Placed
S01113,61,93,8.57,0,63,31,27,99,60,53,65,48,35,4,24,3,1,4,69,6,0,Not_Placed
S01114,97,67,5.77,0,33,65,53,90,66,79,93,98,30,1,69,8,3,0,78,18,0,Not_Placed
S01115,74,79,7.72,0,38,76,34,60,88,99,79,41,62,7,32,5,1,3,24,34,0,Not_Placed
S01116,81,59,7.16,0,25,85,96,61,71,30,45,40,85,7,75,5,2,3,99,6,1,Product_Ready
S01117,68,78,7.95,0,66,79,92,22,28,43,23,28,20,3,54,9,3,1,97,11,1,Product_Ready
S01118,64,72,5.8,0,91,35,34,81,24,64,71,90,26,2,32,0,0,3,32,27,0,Not_Placed
S01119,63,59,9.02,0,45,87,35,41,55,77,74,54,44,7,80,1,1,1,95,34,0,Not_Placed
S01120,77,66,8.11,0,86,64,93,86,41,97,61,39,67,1,96,9,1,1,25,12,1,Service_Ready
S01121,79,84,8.69,0,35,89,92,56,72,35,37,38,63,1,77,9,3,5,38,28,0,Not_Placed
S01122,68,88,6.15,0,46,67,26,46,90,37,52,52,44,5,57,5,3,3,81,19,0,Not_Placed
S01123,64,89,9.58,0,84,98,44,72,36,76,94,96,39,7,44,9,0,0,50,2,0,Not_Placed
S01124,70,82,8.15,1,89,62,48,22,77,52,94,64,88,1,51,1,2,3,71,29,1,Service_Ready
S01125,67,80,5.77,0,82,45,78,68,72,50,31,77,55,1,25,6,0,2,91,4,1,Service_Ready
S01126,94,75,9.46,0,98,26,82,34,86,49,97,87,55,2,24,8,2,2,91,27,1,Service_Ready
S01127,56,82,6.12,1,69,58,56,82,80,57,52,94,64,3,20,4,2,0,86,27,1,Service_Ready
S01128,69,95,8.46,0,73,27,73,55,71,25,47,69,57,5,92,5,2,5,47,18,1,Service_Ready
S01129,94,59,8.09,0,72,36,78,28,41,64,92,78,99,3,32,2,3,3,29,17,1,Service_Ready
S01130,82,73,7.72,2,65,46,64,56,28,80,54,66,40,0,74,7,2,5,54,14,0,Not_Placed
S01131,79,86,8.5,0,54,72,71,73,95,66,62,39,52,4,35,6,1,4,55,23,1,Product_Ready
S01132,94,73,5.61,0,72,94,67,61,66,61,21,25,65,1,59,9,3,5,93,34,1,Service_Ready
S01133,96,66,9.59,1,97,24,70,88,51,68,79,65,87,0,60,0,2,4,37,24,1,Service_Ready
S01134,89,87,6.28,2,53,31,24,67,59,32,45,33,30,5,99,6,0,5,35,14,0,Not_Placed
S01135,66,72,7.26,0,73,21,22,75,91,30,95,51,23,0,75,0,2,3,90,11,0,Not_Placed
S01136,83,90,6.57,0,97,97,41,71,69,66,42,95,38,3,53,4,2,1,24,13,0,Not_Placed
S01137,61,95,7.64,0,63,89,54,81,93,92,39,54,56,7,91,7,1,0,99,29,1,Service_Ready
S01138,60,86,7.87,1,49,28,78,47,98,52,66,41,48,1,61,3,2,1,70,31,0,Not_Placed
S01139,65,88,7.02,0,44,40,20,77,88,90,32,71,42,4,25,3,3,0,69,29,0,Not_Placed
S01140,65,86,9.47,0,54,44,38,50,69,82,66,20,77,1,27,9,0,1,53,20,1,Service_Ready
S01141,68,62,5.76,0,43,66,88,86,51,36,80,88,30,5,87,6,2,5,36,14,0,Not_Placed
S01142,81,55,6.69,1,85,87,35,23,76,92,42,21,86,6,45,6,3,3,52,5,1,Service_Ready
S01143,77,79,6.68,2,93,46,70,98,88,99,42,28,52,2,69,7,3,1,43,20,1,Service_Ready
S01144,93,79,7.72,0,44,46,51,30,88,52,38,35,30,2,93,1,3,4,74,26,0,Not_Placed
S01145,83,94,6.35,0,31,40,48,70,42,52,27,61,96,4,60,9,2,5,81,12,0,Not_Placed
S01146,57,83,8.86,0,26,73,30,44,78,85,46,77,30,6,38,6,0,1,89,12,0,Not_Placed
S01147,68,90,8.32,0,76,79,39,41,23,75,77,84,77,5,95,2,3,4,81,5,1,Service_Ready
S01148,69,74,5.64,2,80,40,29,49,43,67,74,71,57,2,27,6,1,4,94,5,0,Not_Placed
S01149,89,94,9.64,0,35,97,67,20,84,41,34,86,33,0,38,7,1,3,52,3,0,Not_Placed
S01150,81,71,7.19,0,82,25,86,86,78,32,40,83,56,7,67,7,3,4,23,32,1,Service_Ready
S01151,63,87,5.66,2,70,60,48,78,59,70,69,55,98,4,79,1,3,4,37,2,0,Not_Placed
S01152,73,77,6.22,0,82,81,67,81,37,85,46,25,89,2,25,8,3,5,75,22,1,Service_Ready
S01153,95,72,9.91,0,55,44,26,39,24,37,52,98,54,6,84,4,3,0,69,31,1,Service_Ready
S01154,92,89,7.04,0,87,56,32,92,64,48,60,75,35,3,85,2,1,4,88,24,0,Not_Placed
S01155,92,85,9.67,0,68,68,86,45,32,57,41,48,64,5,58,4,1,1,87,34,1,Service_Ready
S01156,93,74,9.85,0,54,27,71,59,55,25,89,92,35,6,65,5,0,1,31,28,0,Not_Placed
S01157,55,69,6.79,0,20,86,31,47,58,56,79,50,77,0,30,8,2,4,70,20,0,Not_Placed
S01158,90,82,8.3,3,60,54,95,95,69,93,49,91,96,6,89,5,2,3,70,29,0,Not_Placed
S01159,75,75,6.27,0,69,48,58,76,56,83,67,41,49,3,42,0,3,2,80,33,0,Not_Placed
S01160,58,55,9.46,0,78,92,50,90,32,73,21,52,69,6,37,2,3,3,62,31,1,Service_Ready
S01161,63,82,5.8,0,21,42,82,41,80,45,31,51,28,2,88,9,2,4,52,25,0,Not_Placed
S01162,79,85,9.73,0,30,51,83,91,39,53,61,27,85,4,98,5,0,5,86,17,0,Not_Placed
S01163,89,63,8.61,0,58,29,93,39,20,25,72,65,85,5,52,2,3,4,54,16,1,Service_Ready
S01164,76,97,6.09,2,76,59,49,61,26,90,38,60,53,5,71,2,2,5,93,32,0,Not_Placed
S01165,79,56,7.77,0,87,90,69,36,30,72,69,27,81,0,95,9,0,5,63,30,1,Service_Ready
S01166,78,69,8.19,0,55,76,83,95,57,36,46,36,82,2,83,6,2,1,85,30,1,Product_Ready
S01167,78,78,9.15,0,28,46,75,97,64,62,41,52,46,7,45,2,0,4,45,7,0,Not_Placed
S01168,57,60,8.41,2,32,96,20,59,56,50,36,28,83,0,32,4,1,2,44,32,0,Not_Placed
S01169,68,61,8.41,0,61,66,63,60,22,20,98,30,26,3,57,5,2,1,72,27,0,Not_Placed
S01170,84,86,8.99,0,78,73,37,20,40,47,35,67,47,5,20,3,3,1,89,29,0,Not_Placed
S01171,57,85,9.94,0,70,43,39,51,32,62,39,21,87,2,79,8,3,3,36,2,1,Service_Ready
S01172,87,84,5.63,0,51,57,36,77,59,43,31,38,48,4,71,0,0,4,79,12,0,Not_Placed
S01173,74,93,7.13,0,20,78,83,91,90,63,67,94,34,2,42,4,0,4,32,7,1,Product_Ready
S01174,58,59,9.09,1,40,47,22,42,91,38,94,69,93,1,39,3,3,4,91,20,0,Not_Placed
S01175,75,72,9.86,0,53,92,28,94,32,28,99,23,53,6,34,8,1,2,71,18,1,Service_Ready
S01176,90,73,8.66,3,40,47,22,33,21,48,37,56,64,4,43,7,1,3,72,33,0,Not_Placed
S01177,72,67,6.68,0,93,74,88,59,33,47,91,99,90,2,48,3,0,3,28,18,1,Product_Ready
S01178,74,68,6.21,0,64,72,36,66,81,69,62,87,94,1,91,8,1,0,55,28,1,Service_Ready
S01179,74,87,6.91,2,66,52,86,33,98,52,61,84,66,2,51,6,1,3,70,17,0,Not_Placed
S01180,62,68,6.92,2,75,68,79,72,90,25,89,27,34,1,58,2,0,1,22,31,0,Not_Placed
S01181,76,57,9.6,0,81,76,95,32,35,35,71,60,67,2,58,3,3,4,62,18,1,Product_Ready
S01182,78,83,8.32,0,66,72,44,60,22,96,32,37,56,2,53,0,2,3,55,20,1,Service_Ready
S01183,66,82,5.77,0,98,35,90,66,86,50,95,27,80,3,69,2,3,4,74,3,1,Service_Ready
S01184,68,58,7.24,0,43,68,74,90,42,31,30,94,48,7,81,4,0,3,85,31,0,Not_Placed
S01185,61,66,8.8,0,27,49,34,93,74,57,34,49,65,7,45,2,0,5,86,27,0,Not_Placed
S01186,68,85,9.25,1,92,65,61,37,55,95,69,80,59,2,26,0,2,5,96,30,1,Service_Ready
S01187,57,83,6.3,0,47,23,32,98,70,67,58,86,77,3,21,1,0,2,20,11,0,Not_Placed
S01188,71,84,9.89,2,72,53,51,95,25,32,94,83,26,4,64,4,0,5,38,30,0,Not_Placed
S01189,89,74,5.74,0,42,70,82,41,90,52,63,26,21,0,84,9,1,5,45,12,0,Not_Placed
S01190,61,82,9.18,2,73,86,70,77,53,78,40,75,56,7,38,4,2,4,97,11,1,Product_Ready
S01191,61,83,9.67,1,96,38,94,21,25,48,60,70,24,0,81,8,2,5,46,19,0,Not_Placed
S01192,90,70,8.38,1,53,55,39,82,86,49,88,89,22,0,61,7,3,0,73,16,0,Not_Placed
S01193,95,92,7.85,1,48,70,60,83,67,96,41,36,24,4,25,4,0,0,78,34,0,Not_Placed
S01194,93,91,9.79,2,96,46,46,91,82,71,66,40,76,0,94,9,1,2,91,34,1,Service_Ready
S01195,66,89,6.18,0,95,75,36,39,27,37,37,37,21,3,91,2,1,2,33,27,0,Not_Placed
S01196,84,96,8.33,0,86,56,21,31,40,88,90,83,87,5,62,5,0,3,81,23,1,Service_Ready
S01197,83,63,5.98,2,91,52,83,87,33,33,28,92,45,0,36,8,3,3,22,30,0,Not_Placed
S01198,79,75,7.94,2,20,64,65,67,26,29,34,59,30,7,65,6,0,2,69,14,0,Not_Placed
S01199,66,83,9.92,0,27,43,94,58,52,61,34,87,84,7,30,4,2,2,53,8,0,Not_Placed
S01200,74,66,7.32,2,67,59,43,69,87,62,36,74,53,6,89,2,3,4,92,17,0,Not_Placed
S01201,72,72,8.51,0,26,65,80,37,90,59,97,69,24,5,73,8,1,1,41,11,0,Not_Placed
S01202,80,69,9.42,0,68,20,97,55,47,54,79,81,65,3,98,0,0,1,54,16,1,Service_Ready
S01203,58,69,7.81,0,84,41,30,56,70,77,96,26,27,5,70,2,2,1,28,14,0,Not_Placed
S01204,61,65,8.83,0,86,60,48,56,75,99,35,63,69,2,90,5,1,1,38,3,1,Service_Ready
S01205,57,79,7.55,0,57,47,51,60,55,55,85,29,89,7,98,5,1,3,52,16,1,Service_Ready
S01206,61,78,5.72,1,56,78,94,82,40,98,98,56,64,5,62,3,0,3,52,4,1,Product_Ready
S01207,94,77,5.86,0,54,44,27,81,37,47,94,31,83,6,21,4,3,3,60,24,1,Service_Ready
S01208,67,61,5.94,0,66,56,67,48,56,42,57,63,24,3,59,7,0,1,21,29,0,Not_Placed
S01209,62,86,6.9,0,58,67,56,79,93,23,42,33,24,1,43,1,2,4,30,19,0,Not_Placed
S01210,58,87,5.98,0,51,70,23,39,86,87,81,77,66,2,99,3,1,4,42,5,1,Service_Ready
S01211,91,96,7.13,0,61,48,38,51,63,74,99,24,65,3,64,4,1,4,41,31,1,Service_Ready
S01212,77,59,5.52,3,71,84,58,22,61,90,46,47,73,6,34,6,0,5,23,31,0,Not_Placed
S01213,97,71,6.35,0,58,99,85,27,34,82,99,84,78,1,26,9,3,0,31,16,1,Service_Ready
S01214,86,86,9.96,0,80,88,80,65,87,74,20,96,86,0,44,9,3,4,32,9,1,Service_Ready
S01215,73,70,7.33,1,31,44,79,94,53,32,57,31,55,3,58,7,2,2,50,3,0,Not_Placed
S01216,72,80,6.74,0,75,33,33,48,69,69,82,92,84,3,90,9,2,2,27,30,1,Service_Ready
S01217,91,97,7.83,0,77,44,64,67,69,63,78,52,97,3,37,6,0,3,34,12,1,Service_Ready
S01218,90,69,8.7,0,34,82,62,69,79,78,34,48,94,4,59,8,1,2,81,12,0,Not_Placed
S01219,93,62,9.03,0,38,43,60,68,65,55,29,97,26,3,67,4,2,3,79,14,0,Not_Placed
S01220,86,62,7.6,1,65,53,91,41,40,34,24,36,91,2,24,6,2,5,29,32,1,Service_Ready
S01221,67,76,8.04,0,62,96,55,54,87,74,87,66,25,6,47,4,3,2,63,16,0,Not_Placed
S01222,73,84,6.05,0,82,25,46,47,24,60,75,73,99,0,37,8,1,4,29,7,1,Service_Ready
S01223,70,79,6.83,0,52,23,63,95,50,99,85,77,79,1,55,5,0,3,42,17,1,Service_Ready
S01224,97,73,6.49,0,26,60,97,34,95,72,42,96,92,7,84,9,0,5,77,16,0,Not_Placed
S01225,63,67,5.67,0,92,44,90,55,39,73,38,79,56,7,22,8,3,5,38,17,1,Service_Ready
S01226,60,91,7.5,0,53,50,79,30,25,46,26,68,91,3,52,8,2,3,63,16,1,Service_Ready
S01227,81,84,8.79,0,67,49,21,34,66,46,90,46,32,6,36,9,0,0,97,9,0,Not_Placed
S01228,87,61,6.76,0,74,26,37,62,97,59,72,33,40,0,76,9,2,4,61,29,0,Not_Placed
S01229,96,97,5.75,1,25,93,86,26,48,53,26,96,77,4,50,8,0,4,91,10,1,Product_Ready
S01230,63,94,8.16,2,90,36,24,20,99,50,54,91,49,6,34,7,1,3,46,3,0,Not_Placed
S01231,64,59,5.64,0,32,42,69,98,97,92,56,49,42,1,83,6,2,4,28,5,0,Not_Placed
S01232,56,81,9.81,0,56,86,79,78,55,68,70,27,69,1,60,4,0,0,57,23,1,Service_Ready
S01233,68,69,9.56,0,84,83,31,60,61,79,69,55,67,6,92,7,0,1,27,25,1,Service_Ready
S01234,71,66,5.63,0,76,85,31,46,65,26,80,77,77,4,72,3,0,0,54,31,1,Service_Ready
S01235,85,71,9.44,0,53,23,48,65,94,65,96,78,80,3,85,1,2,5,24,10,1,Service_Ready
S01236,74,75,8.57,2,86,24,79,72,71,97,67,38,36,5,87,9,2,0,32,34,0,Not_Placed
S01237,69,69,6.12,0,76,90,52,26,24,99,76,91,59,3,55,7,2,3,59,29,1,Service_Ready
S01238,56,63,9.14,0,22,93,56,52,28,72,96,70,90,1,35,7,1,1,70,33,0,Not_Placed
S01239,90,96,6.77,1,96,64,28,56,20,85,82,62,47,3,50,8,0,4,27,33,0,Not_Placed
S01240,65,79,6.06,0,53,88,27,46,99,82,44,77,67,0,27,4,1,4,97,30,1,Service_Ready
S01241,84,57,10.0,0,78,31,98,57,43,84,37,65,75,6,26,9,0,1,59,32,1,Service_Ready
S01242,87,84,8.15,0,35,41,72,36,23,80,71,54,63,6,80,3,3,3,40,14,0,Not_Placed
S01243,65,81,9.06,0,49,37,82,35,54,81,28,81,58,2,29,3,3,5,22,20,0,Not_Placed
